id,lat,lng,unverified,description,season_start,season_stop,no_season,quality_rating,yield_rating,author,address,city,state,country,created_at,updated_at,access,import_link,muni,types
33555,37.856048,-122.266608,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2930 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-03 09:17:19 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33562,37.849484,-122.275961,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 90 Parnassus Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-06 23:09:11 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33634,37.856386,-122.248943,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2964 Magnolia St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 15:55:42 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33639,37.855214,-122.235303,false,[1x] Honey Locust (Gleditsia triacanthos) @ 60 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-03 16:52:15 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33640,37.854535,-122.23539,false,[1x] Honey Locust (Gleditsia triacanthos) @ 42 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-01 21:35:17 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33641,37.855255,-122.235287,false,[1x] Honey Locust (Gleditsia triacanthos) @ 60 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-07 07:58:31 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33644,37.855334,-122.235262,false,[1x] Honey Locust (Gleditsia triacanthos) @ 60 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 06:08:21 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33645,37.855441,-122.235225,false,[1x] Honey Locust (Gleditsia triacanthos) @ 66 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 21:37:07 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33646,37.855487,-122.257942,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 08:59:02 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33647,37.854871,-122.257586,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3010 Colby St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-06 00:08:43 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33649,37.855393,-122.235242,false,[1x] Honey Locust (Gleditsia triacanthos) @ 66 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-03 11:42:18 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33650,37.855684,-122.235127,false,[1x] Honey Locust (Gleditsia triacanthos) @ 80 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-07 14:39:10 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33651,37.854237,-122.235131,false,[1x] Honey Locust (Gleditsia triacanthos) @ 23 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-03 15:49:36 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33652,37.85419,-122.235018,false,[1x] Honey Locust (Gleditsia triacanthos) @ 23 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-01 06:30:42 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33653,37.85425,-122.263256,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3040 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 17:54:16 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33655,37.853229,-122.264105,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3100 Wheeler St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 01:00:05 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33663,37.848398,-122.271309,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3300 Ohlone Greenway,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-09 17:27:42 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33694,37.848492,-122.271279,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3300 Ohlone Greenway,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 21:45:05 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33700,37.856277,-122.250447,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2967 Piedmont Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 04:24:25 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33704,37.856228,-122.25675,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-09 01:56:42 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33706,37.853605,-122.256072,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2501 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-06 19:12:15 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33707,37.853547,-122.255962,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2501 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-03 16:30:55 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33708,37.853567,-122.255774,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2505 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 13:23:34 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33710,37.856388,-122.256849,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-03 19:20:33 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33711,37.856083,-122.256764,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-06 12:02:45 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33712,37.854414,-122.256235,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3033 Regent St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-05 15:27:40 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33713,37.856073,-122.256559,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 17:10:52 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33714,37.853157,-122.263992,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2200 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-03 01:04:20 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33715,37.853556,-122.255863,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2501 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-05 11:27:19 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33716,37.852918,-122.263925,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3111 Wheeler St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 09:11:23 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33717,37.85547,-122.258055,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 16:38:25 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33718,37.855954,-122.256681,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-01 14:45:54 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33719,37.85559,-122.256626,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-09 04:26:27 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33720,37.853435,-122.255885,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2500 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 21:37:08 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33721,37.849907,-122.269482,false,[1x] Honey Locust (Gleditsia triacanthos) @ 1905 Harmon St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-07 03:22:30 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33723,37.852755,-122.264019,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2143 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-05 12:52:37 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33724,37.852954,-122.264056,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2143 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 13:44:39 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33725,37.853123,-122.264085,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3100 Wheeler St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-02 10:26:12 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33726,37.853718,-122.264127,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3087 Wheeler St,,,false,,,City of Berkeley,"3087 Wheeler St, Berkeley, CA 94705, USA",Berkeley,California,United States,2013-02-17 04:01:03 UTC,2025-05-21 05:05:33 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33727,37.850685,-122.27018,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3201 Adeline St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:03 UTC,2016-12-08 16:17:04 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33728,37.853457,-122.263805,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2205 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:04 UTC,2016-12-08 02:16:41 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33729,37.853822,-122.266759,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2035 Essex St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:04 UTC,2016-12-02 11:48:44 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33731,37.853173,-122.264092,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3100 Wheeler St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:04 UTC,2016-12-06 01:54:13 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33732,37.853574,-122.264065,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2205 Prince St,,,false,,,City of Berkeley,"2201 Prince St, Berkeley, CA 94705, USA",Berkeley,California,United States,2013-02-17 04:01:04 UTC,2025-05-21 05:05:51 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33872,37.854255,-122.235198,false,[1x] Honey Locust (Gleditsia triacanthos) @ 23 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-05 11:07:05 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33873,37.854126,-122.234982,false,[1x] Honey Locust (Gleditsia triacanthos) @ 23 Vicente Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-07 06:12:49 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33880,37.856212,-122.250438,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2967 Piedmont Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-05 15:49:09 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33882,37.855431,-122.258338,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-01 18:09:54 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33883,37.855452,-122.258173,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-02 11:06:12 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33884,37.855753,-122.256627,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2450 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-08 21:58:10 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33885,37.853453,-122.255789,false,[1x] Honey Locust (Gleditsia triacanthos) @ 2500 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-03 11:58:20 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33886,37.855067,-122.256378,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3015 Regent St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-08 21:15:35 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33887,37.855153,-122.25642,false,[1x] Honey Locust (Gleditsia triacanthos) @ 3011 Regent St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-05 21:17:59 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33888,37.849836,-122.26997,false,[1x] Honey Locust (Gleditsia triacanthos) @ 1891 Harmon St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-06 19:12:16 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33889,37.849853,-122.269884,false,[1x] Honey Locust (Gleditsia triacanthos) @ 1891 Harmon St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-05 15:27:41 UTC,,http://fallingfruit.org/imports/79,true,"{""Honey locust""}"
33929,37.852843,-122.299216,false,"[1x] Black Walnut (Juglans nigra) @ Aquatic Park

Harvest walnuts when they fall to the ground. 

Hulls soften naturally over time, allowing easy access to the nut. If the hull feels firm and is difficult to remove, set the nut aside for a few days.",September,October,false,,,City of Berkeley,"8417 W Bolivar Dr, Berkeley, CA 94710, USA",Berkeley,California,United States,2013-02-17 04:01:05 UTC,2025-05-04 05:11:05 UTC,,http://fallingfruit.org/imports/79,true,"{""Black walnut""}"
33931,37.854101,-122.243812,false,[1x] Black Walnut (Juglans nigra) @ Parkside Strip,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-02 11:27:53 UTC,,http://fallingfruit.org/imports/79,true,"{""Black walnut""}"
33933,37.854092,-122.243862,false,[1x] Black Walnut (Juglans nigra) @ Parkside Strip,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-08 13:02:18 UTC,,http://fallingfruit.org/imports/79,true,"{""Black walnut""}"
33934,37.854115,-122.244001,false,[1x] Black Walnut (Juglans nigra) @ Parkside Strip,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-03 13:04:49 UTC,,http://fallingfruit.org/imports/79,true,"{""Black walnut""}"
33936,37.853772,-122.266933,false,[1x] Black Walnut (Juglans nigra) @ 2029 Essex St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-07 22:23:53 UTC,,http://fallingfruit.org/imports/79,true,"{""Black walnut""}"
33937,37.855392,-122.247221,false,[1x] Black Walnut (Juglans nigra) @ 6 Oakvale Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:05 UTC,2016-12-07 04:05:33 UTC,,http://fallingfruit.org/imports/79,true,"{""Black walnut""}"
34087,37.852473,-122.247488,false,[1x] Sweet-bay (Laurus nobilis) @ 85 Hillcrest Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:06 UTC,2016-12-07 07:16:27 UTC,,http://fallingfruit.org/imports/79,true,"{""Bay laurel""}"
34088,37.852502,-122.247527,false,[1x] Sweet-bay (Laurus nobilis) @ 85 Hillcrest Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:06 UTC,2016-12-06 10:40:29 UTC,,http://fallingfruit.org/imports/79,true,"{""Bay laurel""}"
34089,37.852525,-122.247602,false,[1x] Sweet-bay (Laurus nobilis) @ 85 Hillcrest Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:06 UTC,2016-12-04 02:04:31 UTC,,http://fallingfruit.org/imports/79,true,"{""Bay laurel""}"
34090,37.852557,-122.24764,false,[1x] Sweet-bay (Laurus nobilis) @ 85 Hillcrest Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:06 UTC,2016-12-06 05:48:15 UTC,,http://fallingfruit.org/imports/79,true,"{""Bay laurel""}"
34124,37.853268,-122.240913,false,[1x] Fuji Apple (Malus pumila) @ 201 The Uplands,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:06 UTC,2016-12-05 14:21:30 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34227,37.852505,-122.298966,true,[1x] Common Apple (Malus sp) @ Aquatic Park,August,September,false,,,City of Berkeley,"2851 Bolivar Dr, Berkeley, CA 94710, USA",Berkeley,California,United States,2013-02-17 04:01:07 UTC,2025-05-04 05:11:04 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34239,37.853932,-122.260824,false,[1x] Common Apple (Malus sp) @ Halcyon Commons,,,false,Good,Good,City of Berkeley,"2327 Prince St, Berkeley, CA 94705, USA",Berkeley,California,United States,2013-02-17 04:01:07 UTC,2025-05-21 05:05:49 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34244,37.854413,-122.256889,true,[1x] Common Apple (Malus sp) @ Bateman Mall Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:07 UTC,2016-12-04 05:14:21 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34253,37.853916,-122.260866,false,[1x] Common Apple (Malus sp) @ Halcyon Commons,,,false,Good,Fair,City of Berkeley,"Halcyon Commons, 3039 Halcyon Ct, Berkeley, CA 94705, USA",Berkeley,California,United States,2013-02-17 04:01:08 UTC,2025-05-21 05:05:30 UTC,Public,http://fallingfruit.org/imports/79,true,{Apple}
34262,37.854412,-122.267844,true,[1x] Common Apple (Malus sp) @ 2025 Emerson St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-08 13:02:20 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34263,37.854396,-122.267935,true,[1x] Common Apple (Malus sp) @ 2025 Emerson St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-01 23:06:56 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34265,37.853921,-122.26505,true,[1x] Common Apple (Malus sp) @ 2128 Essex St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-02 10:03:04 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34266,37.854656,-122.264929,true,[1x] Common Apple (Malus sp) @ 2154 Emerson St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-01 10:52:19 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34274,37.856058,-122.253507,true,[1x] Common Apple (Malus sp) @ 2635 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-07 08:39:55 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34275,37.85386,-122.259254,true,[1x] Common Apple (Malus sp) @ 2413 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-04 06:35:39 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34276,37.853385,-122.257125,true,[1x] Common Apple (Malus sp) @ 2425 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-08 05:25:59 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34277,37.856078,-122.253402,true,[1x] Common Apple (Malus sp) @ 2635 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-06 03:39:54 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34278,37.854166,-122.258426,true,[1x] Common Apple (Malus sp) @ 3033 Dana St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-02 07:33:21 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34279,37.854023,-122.256418,true,[1x] Common Apple (Malus sp) @ 2482 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-05 23:05:17 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34283,37.853482,-122.264052,false,[1x] Malus sp (Malus sp) @ 2205 Prince St,,,,Poor,Poor,City of Berkeley,"2201 Prince St, Berkeley, CA 94705, USA",Berkeley,California,United States,2013-02-17 04:01:08 UTC,2025-05-21 05:05:50 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34359,37.854067,-122.256119,true,[1x] Common Apple (Malus sp) @ 1406 Euclid Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-01 06:30:44 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34360,37.854076,-122.256052,true,[1x] Common Apple (Malus sp) @ 1406 Euclid Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-07 12:12:00 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34362,37.855166,-122.258753,true,[1x] Common Apple (Malus sp) @ 3000 Dana St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:08 UTC,2016-12-05 08:19:15 UTC,,http://fallingfruit.org/imports/79,true,{Apple}
34392,37.855857,-122.250643,false,[1x] White Mulberry (Morus alba) @ 2750 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-07 18:50:10 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34393,37.854613,-122.258903,false,[1x] White Mulberry (Morus alba) @ 2419 Dowling Pl,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-08 07:32:36 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34394,37.853806,-122.260356,false,[1x] White Mulberry (Morus alba) @ 2330 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-08 00:10:20 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34395,37.853898,-122.26102,false,[1x] White Mulberry (Morus alba) @ 2315 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-07 06:33:19 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34396,37.854,-122.261059,false,[1x] White Mulberry (Morus alba) @ 2315 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-09 13:56:00 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34406,37.854605,-122.258972,false,[1x] White Mulberry (Morus alba) @ 2419 Dowling Pl,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-07 16:43:41 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34408,37.853776,-122.260511,false,[1x] White Mulberry (Morus alba) @ 2330 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-08 00:31:39 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34409,37.853953,-122.261034,false,[1x] White Mulberry (Morus alba) @ 2315 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-06 06:09:33 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34410,37.853113,-122.258566,false,[1x] White Mulberry (Morus alba) @ 2376 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-07 12:54:52 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34411,37.853109,-122.258582,false,[1x] White Mulberry (Morus alba) @ 2376 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-08 23:03:11 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34412,37.854097,-122.26106,false,[1x] White Mulberry (Morus alba) @ 2315 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-04 01:22:56 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34413,37.853798,-122.261138,false,[1x] White Mulberry (Morus alba) @ 2315 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-07 11:29:45 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34414,37.853809,-122.261087,false,[1x] White Mulberry (Morus alba) @ 2315 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-01 12:16:28 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34415,37.855295,-122.263454,false,[1x] White Mulberry (Morus alba) @ 2180 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-01 16:14:44 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
34416,37.855361,-122.263481,false,[1x] White Mulberry (Morus alba) @ 2180 Ashby Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:09 UTC,2016-12-07 02:39:58 UTC,,http://fallingfruit.org/imports/79,true,"{""White mulberry""}"
